country,year,energy_type,production_(gwh),installed_capacity_(mw),investments_(usd),population,gdp,energy_consumption,co2_emissions,renewable_energy_jobs,average_annual_temperature,annual_rainfall,solar_irradiance,wind_speed,hydro_potential,geothermal_potential,biomass_availability,energy_storage_capacity,electricity_prices,urbanization_rate,industrialization_rate,proportion_of_energy_from_renewables
Germany,2003,Hydro,48707.46612234696,31814.445371129477,2208248585.6389723,534644098,148682936221471.12,784278.7442895016,918144.2215847682,162155,-9.010554133074708,1372.5327062404815,290.32404460050606,12.548217609114374,91.63056793186036,4.004421013625226,43.036127145656366,735.0613416181766,0.2057074718462853,0.7633572276370071,40.20409145841103,92.40515873490504
Russia,2018,Solar,41942.55382348479,18067.84905493201,9043695634.653849,18863432,132602090490888.16,804430.0309632993,675045.0852284878,558120,13.382132391325218,1303.5199172321695,122.61389297708968,3.1447188067711367,66.13198683879125,55.27608479000131,70.10567144408716,971.5936148135106,0.3275435179756059,55.53669347325102,93.64410159672325,58.59064016257426
France,2017,Wind,30824.64531425479,36298.524449198514,864455661.0326066,45731644,111727088552554.69,11155.139927800128,952651.2886256316,832722,22.478897317583908,2977.176392859341,298.6822464173693,8.392098348510299,80.61607510801272,53.41325843585445,46.96355658429543,800.1254369649741,0.1978970028935402,44.1657370925746,59.185400742702285,40.60240638528937
Russia,2002,Hydro,33626.28785566447,31803.72882094006,1124989723.4872794,1285033538,2507053005449.076,899164.5060435059,352790.0568921387,340866,1.510097643641492,809.7580814576186,220.6605761701793,1.7935468100299865,78.05680430122973,11.146387032862616,88.63244626602335,32.721398662239864,0.2737654668903369,95.35937307713183,34.64321609094307,20.21753117035455
India,2014,Solar,56260.07885612227,38771.77936436047,474499071.9450367,685826997,13889316351901.885,319201.5421995855,361081.3545515825,231336,19.56488010015469,1492.6138336218492,126.39328547147208,3.2014257732640745,65.72014771700545,68.41965867528505,97.51412317053226,42.73270727055028,0.2172008604727355,74.90193338485884,46.11602870446332,33.51618257780344
Russia,2022,Hydro,22346.74069410513,20191.545365971862,3594189603.6441355,272065728,72683868081707.56,836768.3838036301,318570.51489937067,546387,17.636786910928723,2627.071113618614,119.713360574316,4.404460160931,1.8285495548003736,30.368486777269556,56.53177210573962,419.2930722636473,0.3755441157919609,23.96038036254161,50.68657741876322,13.34621052970062
China,2010,Biomass,51839.94504482144,39136.90817456516,787814441.1268245,123514566,106182226113728.38,134508.1718990085,402397.76856461377,290765,10.163130730614952,2502.0557737016484,228.87720837257004,9.83480542242412,78.79068383512895,55.978019171335305,10.699545461118952,486.76077096694274,0.2828747072322559,72.31479967694284,4.591631850042144,49.40370574113708
India,2010,Wind,3782.8203802816975,29537.89877484237,5974605171.680393,1211640055,102603653806408.16,471998.2127463665,679418.0611446332,808491,33.66054518815095,2580.2988711999583,242.55364771899775,9.500482881882094,95.3598696367052,5.5636305568387945,90.8723435114212,273.4518829482764,0.1196026066125397,55.76393375006672,33.49754394985136,42.58267832582706
USA,2020,Biomass,2016.8825599683964,1409.7252984306538,8121393329.62448,196283776,80688812339195.34,575817.545398365,593925.9780740158,6378,3.438191403412592,486.2932996825696,168.74411762607645,3.577518198589169,67.03229234471915,40.09842544954966,69.04068006868755,574.3089938101995,0.2370708157957599,88.78842098161496,93.91233675511808,8.329128343664038
USA,2022,Solar,33851.8503033385,27673.25846130746,9513058417.573631,7940294,176764147972608.12,763942.8953133791,48682.14279708827,56376,31.51964983352237,1907.487372549853,242.62598551168097,11.140999094205718,3.5618425513252894,33.47479792070656,87.50847252131355,203.94806986727252,0.4918958718870274,11.594935416115671,88.16550310669376,68.74060140347268
Germany,2014,Biomass,71993.88311189004,47369.63606047746,4348122244.052807,1158139184,129030635297556.69,151237.76185933378,572874.706045873,444051,2.804930061000213,753.1262686365192,243.97832418070183,14.539177177088764,78.83165624849741,40.66328260849035,42.30840661074177,471.2424056648844,0.1046191839051108,96.85680427493637,89.85221495046956,99.19457781097348
Germany,2005,Wind,70365.86648336242,25576.88028471532,9909486906.72073,1357348361,14514954190674.717,95086.43910600735,319883.85130759975,296342,0.978356581911486,2525.1897874074207,120.07675063547454,9.477401963677622,77.93017161365078,64.64752512809858,86.55221577146972,720.769114805058,0.4687968005421655,96.66824308283329,51.09396859798595,90.33633089609188
India,2001,Wind,78480.83702419525,6736.17999610027,155699341.32529718,1150645705,181421303107693.03,62290.90645043382,26585.68460505716,602062,17.544823914273508,535.283618842665,294.9690746846075,12.316374629492856,61.946456069168455,45.38432514329849,97.06651216012516,858.1847622710851,0.2504755898759395,89.28259579932232,39.10671049260318,12.676434315884622
Brazil,2002,Wind,7848.323006986146,35570.68502628876,9938619520.338808,905031936,21873045310997.297,59701.93895260801,196744.24161239064,958210,4.4231470933287085,971.4599764680304,289.3290953615377,13.912162764698897,25.176181366055907,65.66371486334941,16.72315498953889,450.62422860138935,0.081525337950965,27.87693297485801,31.385788427097797,5.993170183441188
Brazil,2003,Geothermal,53770.44789672415,34773.4522606473,2510469127.5306582,585325750,195505612728242.8,269717.76785769983,408105.2752395585,895867,38.5998256859544,2020.701520885966,204.969154016519,8.34853244334176,68.17367384239947,87.29865333621927,77.99029667670418,954.2425912457464,0.3589901640505331,46.71613694519646,7.977918686045693,68.4520467249541
Australia,2012,Geothermal,40707.45577479822,39746.34776056209,4490880772.168098,395287916,179372282249405.97,571408.9294240787,765061.0915048764,870560,-1.257368222788681,236.0640679243057,144.80334332114302,13.11073114568895,41.54369056839617,8.811273874810944,39.19208083574689,123.0517773666312,0.4882694228787831,59.96920775934671,65.21302387081491,73.74198673763452
Germany,2015,Solar,29167.693677630486,35187.05529983608,8801013401.240255,1374881359,183342542437639.47,752809.6530355581,77329.75565647932,627016,25.061557210782752,1316.36493117759,201.9046538048364,8.627470758464257,42.76315606220701,32.73235047014376,77.18408791927872,281.48537908230475,0.4042475214216403,1.3307374087340618,60.36405224069987,21.655653803215667
Australia,2004,Geothermal,60887.52095436694,9321.264345363748,8882535248.651016,1067625419,179399909123586.88,537620.5457753426,832590.9913391545,754042,31.24871428511776,1714.4123280878573,271.21922407040887,2.1801024408698333,45.64271387351225,95.79048476349762,74.90652507459113,614.0341194476068,0.1366817929738554,75.31866419595265,46.74023951827776,31.656621638878317
Germany,2008,Geothermal,16797.943925049083,4223.48947948311,6192629464.103522,1438454077,65642297417912.086,26658.942123183835,654951.251152775,417976,33.353714770766175,2772.073819544268,112.705882843588,11.068483860253822,17.556200464702986,94.8009181267654,49.27277023900385,301.0817855576251,0.1727630018911498,97.73760978734144,31.96243298408097,80.75725662273402
Germany,2009,Solar,5329.14337991147,35151.61625416763,4036431009.342106,891971462,125258149941725.66,627147.2771782922,935166.3744840148,40955,-1.4747717607663056,481.0631134495868,159.35442729137043,3.9027427045181664,37.9863352351402,31.53954320068938,6.656573747277061,476.9528293877688,0.1639827813414534,66.26453609316498,3.026077097578317,77.64958467755856
France,2000,Wind,41553.63620884953,37031.07767325093,4944095096.575339,523515210,131298370389045.8,416156.4138678011,549105.3614943222,937281,-7.75269671706614,2740.284380998107,268.45155326762847,9.901920785632427,35.10546179722876,94.49381305751297,79.23281131684377,730.782697101413,0.2063661615169773,70.03906607492179,7.618018155620676,45.09566920092972
Japan,2023,Solar,31038.785057032877,41579.35304834365,6497451422.406721,334109135,171033374315944.88,782740.2617597777,548137.6208959586,780614,18.9821843157474,698.6569496005793,241.30394193625085,3.650202194365092,55.909215236759465,18.927043502542507,20.13547552579459,363.2225045373988,0.2276821687066482,36.52363719741082,67.28207234084282,70.91289726711078
France,2015,Hydro,60449.78571212928,19261.95341036273,5000630709.580252,1414964086,166163496502397.22,845112.6862306956,671418.2445936681,990592,24.53375663000969,430.3237456678817,265.7731244489472,3.231721794951164,19.090770023043603,23.68524431870612,68.09658922754802,16.43130101688307,0.4124257186316207,39.21598579564144,6.049889190822732,17.46239468653169
Brazil,2021,Geothermal,76496.97591425688,25607.255440621742,6551275132.918738,639283602,20174667871434.223,644945.2631812891,251025.3150868049,347941,35.47575672856057,132.1496623138108,248.11499645754995,11.827250175749892,99.00654958182356,7.449212749252798,82.5770654723757,96.05272999207378,0.4917938937328415,55.406628237340925,73.87252308566545,63.92554148315895
China,2017,Wind,23202.87141054954,39789.50270598543,4221217088.685588,190249038,18583696788948.453,110779.88727675284,70837.98304851004,796805,21.313995184765,680.2882045388023,180.6344655182044,4.638621752375921,2.861097572367288,67.456805750982,57.93134100130876,723.3440388151257,0.2091273692910882,12.300848921985352,48.17935523408401,63.47462277197516
France,2021,Hydro,24540.24667593669,41163.789202071006,9652646896.779976,1262005657,70406450012859.48,870539.162119456,778405.1163980631,577633,36.55385046051878,2656.9650281470017,166.54182231039027,2.211923185445224,26.009364851762427,8.524004825305342,57.8939255586862,758.7233616537086,0.256090034706834,77.86490579772632,81.44293866097283,28.937119245594488
Germany,2016,Solar,78694.06672162988,28881.675656613173,617372647.698273,1494059848,32169762581227.57,817225.0289410049,244650.9983417172,497256,16.75599649685655,439.2351298182465,194.3171488849501,5.17781928760768,19.266757479861184,67.08580251724754,88.14217181604826,704.497126381613,0.2835077499136005,47.64435113439352,63.49347133742537,21.275003096656075
Germany,2008,Wind,37036.17354358745,48597.87715820904,8294915907.518588,645740857,138567213135698.48,907201.708410988,213294.1114638967,597893,17.866328457284006,181.642079229888,292.68874285401864,5.708876329176188,78.76195427925497,50.11694636448433,18.860268321471587,25.13918445144077,0.1619554913520877,52.44036342430402,37.88978828804736,16.977211307656404
Japan,2016,Biomass,61591.58638186254,8989.185411440883,4627916153.434539,1008005762,171796470390164.9,287665.96988185466,557404.5836204172,569145,18.323640165263782,2364.284389133613,281.1647309278058,13.757449306765128,76.74123688258204,63.08590366516489,69.6564176254873,852.3965726803166,0.4058964144132125,21.67897148058972,80.30604457587577,8.849526880880788
France,2000,Wind,37182.662892124,1227.8666803809158,5796309684.073065,4281459,91506025978673.52,118719.53332694693,935098.986700024,883303,8.71921906338983,1352.957030740247,187.8493621868961,14.76308066291162,72.7971158726041,0.1209398595453326,63.91117602181271,436.1060307696678,0.3977526704041087,21.50453882704715,22.486506292668583,94.15431194099412
France,2022,Hydro,92816.3453770617,48959.55345381749,634975347.167394,799164006,82119839648491.83,788782.7242921996,152520.011536047,65651,4.977938935304119,1630.6308766426214,129.12935847578723,9.221209565324433,76.05168249121263,54.9986920875722,53.56211744825136,263.4457204144905,0.152052307376749,81.65565771718055,40.72228720983275,47.13240805984731
Japan,2017,Hydro,44713.621570948,39937.98270558823,3813639207.689337,1373051594,166112346792126.88,358789.7499562822,57245.55130102561,171157,37.326189913687024,2968.853077000386,115.90065265303788,11.139913464267842,4.978186342424773,64.11085639793224,52.76190660209359,295.527289189626,0.2547835347196776,37.923434797142974,67.24240436563666,9.842737937780011
Japan,2014,Geothermal,19358.191642956757,37782.51177722834,1606295214.7781365,504335995,27831023228256.23,949604.6050871091,422361.2165210595,993024,33.01006567376837,737.5952368263322,179.20503884487195,11.506992129968948,62.78970417902718,63.32770511813099,65.23740980080397,626.2492960182959,0.0673767155529979,22.4727058085908,62.619891956012175,30.04426008957719
Canada,2004,Wind,72411.58130775572,15018.2781904209,6096467846.84591,650835948,39243279923889.29,156363.94647085486,178032.80040381034,211404,5.0212345105467495,1919.4754533797932,105.19439799662172,4.588255269641911,76.1590047880811,22.643399951201012,24.049878960285987,608.0376393564308,0.1212608007304984,26.9606366082362,31.815305205804044,43.447940573505775
Brazil,2009,Solar,1087.2455941344515,30299.410872002856,4686346730.345129,932729473,153961955409464.28,940709.3321547968,548844.515287326,433483,-6.260385185104158,1591.1716588631728,253.8341153306272,13.363754671766682,64.51515260165573,39.39151334613199,79.02994399160357,980.0074996643276,0.0732541648772471,94.19318092272296,26.461950458123905,36.86121602249198
Brazil,2015,Hydro,89157.11587587844,38813.15339679911,3539832024.007218,783884482,52431652819635.87,535211.7638428827,382920.91588618857,534049,26.957324517707008,1697.8441377221518,235.035183824134,6.603969143319029,87.6187892596442,72.8624989696821,31.66819203278799,972.5457553329592,0.1394589966175351,84.48170159022685,91.05810864021296,12.600849866591911
Russia,2017,Solar,42287.8570905412,23369.266725762747,2910853421.6483235,208027039,177664757899533.78,711518.5218726286,952003.158792462,744729,21.88633019050447,1019.286581793336,213.9183466468748,9.817077037639685,66.05337325842278,95.64102116516072,97.2404210594941,610.8692826215175,0.1166751953545981,47.48663782107142,75.06433235706064,27.594927520432368
Germany,2005,Solar,31484.047277678143,19026.152405226207,3879186749.842664,605875088,69971580489295.6,898209.5680731558,391142.2908702147,277566,-3.048262003019538,1465.6079733917938,219.90199429508027,1.6234637566804155,7.627066717091779,71.92674320630542,5.1635145713731845,826.2800517314408,0.108218438102958,99.91976670890446,15.573538134998344,0.4179027733343221
Brazil,2004,Geothermal,24200.61341115309,30679.940479403667,7952421554.958191,16952069,19909568825162.5,673852.3314333886,51108.559688205954,993309,33.06082584763013,933.9402909548968,197.44603821199303,4.973263235860183,22.1327495505134,70.41460209345391,82.51292918411583,271.715374841173,0.1697689344964846,0.8353645924290443,55.89086113560795,13.04549517268604
Canada,2019,Wind,21125.807760837903,22932.005880517117,3058277493.990165,215536329,29094398391726.883,14640.69200806456,785199.286264793,568374,11.58094173230371,2625.360113423824,151.40015438082855,2.7876125469092616,69.40395311085939,54.55118745347989,51.52749827267237,980.9596900703712,0.4372176275754154,44.85842161751965,1.0809057362872077,25.087687237529757
